 2021-03-12 10:36 	 LY1BWB 	 14.097099 	 -4 	 0 	 PM39fa 	 0.02 	 OE9GHV 	 JN47wk 	 8538 	 322 	 2 
 2021-03-12 10:36 	 LY1BWB 	 14.097099 	 -4 	 0 	 PM39fa 	 0.02 	 DF4UE 	 JN48rr 	 8460 	 323 	 2 
 2021-03-12 10:36 	 LY1BWB 	 14.097100 	 0 	 0 	 PM39fa 	 0.02 	 EA8BFK 	 IL38bo 	 11444 	 325 	 2 
 2021-03-12 10:36 	 LY1BWB 	 14.097099 	 +3 	 0 	 PM39fa 	 0.02 	 OE9HLH 	 JN47um 	 8541 	 322 	 2 
 2021-03-12 10:36 	 LY1BWB 	 14.097099 	 -8 	 0 	 PM39fa 	 0.02 	 F4GFZ 	 JN25pj 	 8946 	 322 	 2 
 2021-03-12 10:36 	 LY1BWB 	 14.097101 	 -9 	 0 	 PM39fa 	 0.02 	 IW2NKE 	 JN63np 	 8647 	 317 	 2 
 2021-03-12 10:36 	 LY1BWB 	 14.097101 	 -20 	 -1 	 PM39fa 	 0.02 	 HB9DSE 	 JN37wb 	 8674 	 322 	 2 
 2021-03-12 10:36 	 LY1BWB 	 14.097100 	 -2 	 -1 	 PM39fa 	 0.02 	 LX1DQ 	 JN39cq 	 8549 	 325 	 2 
 2021-03-12 21:50 	 LY1BWB 	 14.097190 	 -22 	 0 	 RM06 	 0.01 	 NH6V 	 BK29cw 	 4573 	 102 	 2 
 2021-03-12 21:50 	 LY1BWB 	 14.097255 	 -25 	 0 	 RM06 	 0.01 	 ZL1AMI 	 RF82bf 	 8402 	 168 	 2 
 2021-03-12 21:50 	 LY1BWB 	 14.097205 	 -6 	 0 	 RM06 	 0.01 	 JA3EQC 	 PM74ne 	 2350 	 271 	 2 
 2021-03-12 21:50 	 LY1BWB 	 14.097228 	 0 	 0 	 RM06 	 0.01 	 JI1HFJ 	 PM95ss 	 1921 	 274 	 2 
 2021-03-12 21:50 	 LY1BWB 	 14.097224 	 -19 	 0 	 RM06 	 0.01 	 ZL4YL 	 RF80lf 	 8635 	 167 	 2 
 2021-03-12 21:50 	 LY1BWB 	 14.097171 	 -29 	 0 	 RM06 	 0.01 	 VE7CC 	 CN89re 	 6123 	 51 	 2 
 2021-03-13 01:48 	 LY1BWB 	 14.097211 	 -19 	 0 	 PO85 	 0.01 	 KFS 	 CM87tj 	 7267 	 59 	 2 
 2021-03-13 04:08 	 LY1BWB 	 14.097210 	 -21 	 0 	 QO05 	 0.01 	 KH6KR 	 BL10ts 	 6407 	 100 	 2 
 2021-03-13 21:48 	 LY1BWB 	 14.097209 	 -20 	 2 	 RO33 	 0.01 	 KH6KR 	 BL10ts 	 4782 	 125 	 2 
 2021-03-13 21:54 	 LY1BWB 	 14.097202 	 -28 	 -4 	 RO33 	 0.01 	 JE1JDL 	 PM96oh 	 2869 	 240 	 2 
 2021-03-13 21:54 	 LY1BWB 	 14.097207 	 -20 	 -4 	 RO33 	 0.01 	 KH6KR 	 BL10ts 	 4782 	 125 	 2 
